,0,1
3533,2016100303,3094.0
3534,2016100304,1397.0
3535,2016100305,732.0
3536,2016100306,1238.0
3537,2016100307,1048.0
3538,2016100308,564.0
3539,2016100309,1167.0
3540,2016100310,2262.0
3541,2016100311,4962.0
3542,2016100312,3228.0
3543,2016100313,4276.0
3544,2016100314,4585.0
3545,2016100315,3605.0
3546,2016100316,3461.0
3547,2016100317,3493.0
3548,2016100318,2946.0
3549,2016100319,1961.0
3550,2016100320,1444.0
3551,2016100321,1201.0
3552,2016100322,1182.0
3553,2016100323,1481.0
3554,2016100400,1395.0
3555,2016100401,1490.0
3556,2016100402,1402.0
3557,2016100403,1422.0
3558,2016100404,1547.0
3559,2016100405,2215.0
3560,2016100406,2422.0
3561,2016100407,1919.0
3562,2016100408,1768.0
3563,2016100409,1546.0
3564,2016100410,1580.0
3565,2016100411,1645.0
3566,2016100412,865.0
3567,2016100413,1122.0
3568,2016100414,771.0
3569,2016100415,955.0
3570,2016100416,1137.0
3571,2016100417,1075.0
3572,2016100418,957.0
3573,2016100419,983.0
3574,2016100420,891.0
3575,2016100421,822.0
3576,2016100422,810.0
3577,2016100423,1234.0
3578,2016100500,948.0
3579,2016100501,1298.0
3580,2016100502,1189.0
3581,2016100503,997.0
3582,2016100504,1125.0
3583,2016100505,1237.0
3584,2016100506,1426.0
3585,2016100507,1767.0
3586,2016100508,2036.0
3587,2016100509,2185.0
3588,2016100604,2028.0
3589,2016100610,2188.0
3590,2016100611,2276.0
3591,2016100612,2264.0
3592,2016100613,2488.0
3593,2016100614,2416.0
3594,2016100615,1437.0
3595,2016100616,1390.0
3596,2016100617,687.0
3597,2016100618,688.0
3598,2016100619,789.0
3599,2016100620,690.0
3600,2016100621,611.0
3601,2016100622,531.0
3602,2016100623,489.0
3603,2016100700,499.0
3604,2016100701,585.0
3605,2016100702,752.0
3606,2016100703,615.0
3607,2016100711,1429.0
3608,2016100712,1428.0
3609,2016100713,1355.0
3610,2016100714,1044.0
3611,2016100715,1277.0
3612,2016100716,836.0
3613,2016100717,3.1
3614,2016100718,254.0
3615,2016100719,297.0
3616,2016100720,497.0
3617,2016100721,-155.0
3618,2016100722,54.0
3619,2016100723,-141.0
3620,2016100800,589.0
3621,2016100801,295.0
3622,2016100802,118.0
3623,2016100803,17.9
3624,2016100804,415.0
